timestamp,created_at_termo2,context_termo2,termo2,date (America/Bogota)
1699552978149,1699552978149,{},24.5,2023-11-09 13:02:58.149000-05:00
1699552976613,1699552976613,{},25.0,2023-11-09 13:02:56.613000-05:00
1699552975084,1699552975084,{},25.0,2023-11-09 13:02:55.084000-05:00
1699552973602,1699552973602,{},24.0,2023-11-09 13:02:53.602000-05:00
1699552972097,1699552972097,{},25.0,2023-11-09 13:02:52.097000-05:00
1699552970723,1699552970723,{},25.25,2023-11-09 13:02:50.723000-05:00
1699552969081,1699552969081,{},24.75,2023-11-09 13:02:49.081000-05:00
1699552967586,1699552967586,{},25.0,2023-11-09 13:02:47.586000-05:00
1699552966074,1699552966074,{},25.0,2023-11-09 13:02:46.074000-05:00
1699552964563,1699552964563,{},24.5,2023-11-09 13:02:44.563000-05:00
1699552963068,1699552963068,{},25.0,2023-11-09 13:02:43.068000-05:00
1699552961676,1699552961676,{},25.0,2023-11-09 13:02:41.676000-05:00
1699552960110,1699552960110,{},24.75,2023-11-09 13:02:40.110000-05:00
1699552958562,1699552958562,{},25.0,2023-11-09 13:02:38.562000-05:00
1699552957137,1699552957137,{},24.5,2023-11-09 13:02:37.137000-05:00
1699552955553,1699552955553,{},24.75,2023-11-09 13:02:35.553000-05:00
1699552954044,1699552954044,{},24.75,2023-11-09 13:02:34.044000-05:00
1699552952556,1699552952556,{},24.75,2023-11-09 13:02:32.556000-05:00
1699552951056,1699552951056,{},25.25,2023-11-09 13:02:31.056000-05:00
1699552949544,1699552949544,{},25.25,2023-11-09 13:02:29.544000-05:00
1699552948043,1699552948043,{},25.0,2023-11-09 13:02:28.043000-05:00
1699552946529,1699552946529,{},24.75,2023-11-09 13:02:26.529000-05:00
1699552945041,1699552945041,{},25.0,2023-11-09 13:02:25.041000-05:00
1699552943520,1699552943520,{},24.75,2023-11-09 13:02:23.520000-05:00
1699552942006,1699552942006,{},25.0,2023-11-09 13:02:22.006000-05:00
1699552940511,1699552940511,{},24.5,2023-11-09 13:02:20.511000-05:00
1699552939009,1699552939009,{},25.25,2023-11-09 13:02:19.009000-05:00
1699552937499,1699552937499,{},24.5,2023-11-09 13:02:17.499000-05:00
1699552936024,1699552936024,{},25.5,2023-11-09 13:02:16.024000-05:00
1699552934540,1699552934540,{},25.0,2023-11-09 13:02:14.540000-05:00
1699552932984,1699552932984,{},25.25,2023-11-09 13:02:12.984000-05:00
1699552931489,1699552931489,{},24.75,2023-11-09 13:02:11.489000-05:00
1699552929989,1699552929989,{},24.5,2023-11-09 13:02:09.989000-05:00
1699552928488,1699552928488,{},24.5,2023-11-09 13:02:08.488000-05:00
1699552927004,1699552927004,{},24.5,2023-11-09 13:02:07.004000-05:00
1699552925490,1699552925490,{},24.75,2023-11-09 13:02:05.490000-05:00
1699552924006,1699552924006,{},25.0,2023-11-09 13:02:04.006000-05:00
1699552922483,1699552922483,{},24.75,2023-11-09 13:02:02.483000-05:00
1699552920966,1699552920966,{},24.75,2023-11-09 13:02:00.966000-05:00
1699552919454,1699552919454,{},25.0,2023-11-09 13:01:59.454000-05:00
1699552917994,1699552917994,{},25.5,2023-11-09 13:01:57.994000-05:00
1699552916500,1699552916500,{},25.25,2023-11-09 13:01:56.500000-05:00
1699552914945,1699552914945,{},24.75,2023-11-09 13:01:54.945000-05:00
1699552913444,1699552913444,{},25.25,2023-11-09 13:01:53.444000-05:00
1699552911931,1699552911931,{},25.0,2023-11-09 13:01:51.931000-05:00
1699552910545,1699552910545,{},25.0,2023-11-09 13:01:50.545000-05:00
1699552908949,1699552908949,{},25.0,2023-11-09 13:01:48.949000-05:00
1699552907464,1699552907464,{},25.25,2023-11-09 13:01:47.464000-05:00
1699552905930,1699552905930,{},25.0,2023-11-09 13:01:45.930000-05:00
1699552904444,1699552904444,{},25.25,2023-11-09 13:01:44.444000-05:00
1699552902916,1699552902916,{},24.75,2023-11-09 13:01:42.916000-05:00
1699552901414,1699552901414,{},25.25,2023-11-09 13:01:41.414000-05:00
1699552899920,1699552899920,{},24.75,2023-11-09 13:01:39.920000-05:00
1699552898583,1699552898583,{},25.0,2023-11-09 13:01:38.583000-05:00
1699552896914,1699552896914,{},24.5,2023-11-09 13:01:36.914000-05:00
1699552895390,1699552895390,{},24.75,2023-11-09 13:01:35.390000-05:00
1699552893954,1699552893954,{},25.0,2023-11-09 13:01:33.954000-05:00
1699552892390,1699552892390,{},25.0,2023-11-09 13:01:32.390000-05:00
1699552890879,1699552890879,{},25.5,2023-11-09 13:01:30.879000-05:00
1699552889453,1699552889453,{},25.25,2023-11-09 13:01:29.453000-05:00
1699552887942,1699552887942,{},24.75,2023-11-09 13:01:27.942000-05:00
1699552886374,1699552886374,{},25.25,2023-11-09 13:01:26.374000-05:00
1699552884918,1699552884918,{},25.25,2023-11-09 13:01:24.918000-05:00
1699552883377,1699552883377,{},25.0,2023-11-09 13:01:23.377000-05:00
1699552881860,1699552881860,{},25.25,2023-11-09 13:01:21.860000-05:00
1699552880365,1699552880365,{},25.25,2023-11-09 13:01:20.365000-05:00
1699552878895,1699552878895,{},25.25,2023-11-09 13:01:18.895000-05:00
1699552877385,1699552877385,{},25.0,2023-11-09 13:01:17.385000-05:00
1699552875843,1699552875843,{},25.25,2023-11-09 13:01:15.843000-05:00
1699552874356,1699552874356,{},25.25,2023-11-09 13:01:14.356000-05:00
1699552873120,1699552873120,{},25.25,2023-11-09 13:01:13.120000-05:00
1699552871795,1699552871795,{},25.0,2023-11-09 13:01:11.795000-05:00
1699552869894,1699552869894,{},25.25,2023-11-09 13:01:09.894000-05:00
1699552868362,1699552868362,{},24.5,2023-11-09 13:01:08.362000-05:00
1699552866823,1699552866823,{},25.25,2023-11-09 13:01:06.823000-05:00
1699552865324,1699552865324,{},25.5,2023-11-09 13:01:05.324000-05:00
1699552863819,1699552863819,{},25.25,2023-11-09 13:01:03.819000-05:00
1699552862320,1699552862320,{},25.0,2023-11-09 13:01:02.320000-05:00
1699552860830,1699552860830,{},25.25,2023-11-09 13:01:00.830000-05:00
1699552859304,1699552859304,{},25.0,2023-11-09 13:00:59.304000-05:00
1699552857789,1699552857789,{},25.25,2023-11-09 13:00:57.789000-05:00
1699552856309,1699552856309,{},25.25,2023-11-09 13:00:56.309000-05:00
1699552854829,1699552854829,{},25.5,2023-11-09 13:00:54.829000-05:00
1699552853420,1699552853420,{},24.5,2023-11-09 13:00:53.420000-05:00
1699552851783,1699552851783,{},25.25,2023-11-09 13:00:51.783000-05:00
1699552850323,1699552850323,{},25.5,2023-11-09 13:00:50.323000-05:00
1699552848785,1699552848785,{},25.0,2023-11-09 13:00:48.785000-05:00
1699552847289,1699552847289,{},25.0,2023-11-09 13:00:47.289000-05:00
1699552845779,1699552845779,{},25.0,2023-11-09 13:00:45.779000-05:00
1699552844303,1699552844303,{},25.5,2023-11-09 13:00:44.303000-05:00
1699552842774,1699552842774,{},25.5,2023-11-09 13:00:42.774000-05:00
1699552841273,1699552841273,{},25.5,2023-11-09 13:00:41.273000-05:00
1699552840279,1699552840279,{},25.0,2023-11-09 13:00:40.279000-05:00
1699552838245,1699552838245,{},25.5,2023-11-09 13:00:38.245000-05:00
1699552836772,1699552836772,{},25.25,2023-11-09 13:00:36.772000-05:00
1699552835287,1699552835287,{},25.5,2023-11-09 13:00:35.287000-05:00
1699552833746,1699552833746,{},25.5,2023-11-09 13:00:33.746000-05:00
1699552832300,1699552832300,{},25.25,2023-11-09 13:00:32.300000-05:00
1699552830744,1699552830744,{},25.5,2023-11-09 13:00:30.744000-05:00
1699552829235,1699552829235,{},25.0,2023-11-09 13:00:29.235000-05:00
1699552828466,1699552828466,{},25.0,2023-11-09 13:00:28.466000-05:00
1699552826345,1699552826345,{},25.25,2023-11-09 13:00:26.345000-05:00
1699552825181,1699552825181,{},25.0,2023-11-09 13:00:25.181000-05:00
1699552824289,1699552824289,{},25.5,2023-11-09 13:00:24.289000-05:00
1699552820244,1699552820244,{},25.5,2023-11-09 13:00:20.244000-05:00
1699552819219,1699552819219,{},24.75,2023-11-09 13:00:19.219000-05:00
1699552817677,1699552817677,{},25.0,2023-11-09 13:00:17.677000-05:00
1699552816084,1699552816084,{},25.0,2023-11-09 13:00:16.084000-05:00
1699552814630,1699552814630,{},25.0,2023-11-09 13:00:14.630000-05:00
1699552812809,1699552812809,{},25.0,2023-11-09 13:00:12.809000-05:00
1699552811220,1699552811220,{},25.5,2023-11-09 13:00:11.220000-05:00
1699552809737,1699552809737,{},25.5,2023-11-09 13:00:09.737000-05:00
1699552808329,1699552808329,{},25.5,2023-11-09 13:00:08.329000-05:00
1699552806679,1699552806679,{},25.5,2023-11-09 13:00:06.679000-05:00
1699552805169,1699552805169,{},25.5,2023-11-09 13:00:05.169000-05:00
1699552803680,1699552803680,{},25.75,2023-11-09 13:00:03.680000-05:00
1699552802216,1699552802216,{},25.25,2023-11-09 13:00:02.216000-05:00
1699552800670,1699552800670,{},25.0,2023-11-09 13:00:00.670000-05:00
1699552799159,1699552799159,{},25.5,2023-11-09 12:59:59.159000-05:00
1699552797686,1699552797686,{},25.75,2023-11-09 12:59:57.686000-05:00
1699552796148,1699552796148,{},25.75,2023-11-09 12:59:56.148000-05:00
1699552794680,1699552794680,{},25.25,2023-11-09 12:59:54.680000-05:00
1699552793174,1699552793174,{},25.5,2023-11-09 12:59:53.174000-05:00
1699552791683,1699552791683,{},25.5,2023-11-09 12:59:51.683000-05:00
1699552790148,1699552790148,{},25.5,2023-11-09 12:59:50.148000-05:00
1699552788658,1699552788658,{},25.5,2023-11-09 12:59:48.658000-05:00
1699552787124,1699552787124,{},24.75,2023-11-09 12:59:47.124000-05:00
1699552785618,1699552785618,{},25.75,2023-11-09 12:59:45.618000-05:00
1699552784149,1699552784149,{},25.75,2023-11-09 12:59:44.149000-05:00
1699552782764,1699552782764,{},25.75,2023-11-09 12:59:42.764000-05:00
1699552781405,1699552781405,{},25.5,2023-11-09 12:59:41.405000-05:00
1699552779845,1699552779845,{},25.25,2023-11-09 12:59:39.845000-05:00
1699552778101,1699552778101,{},25.75,2023-11-09 12:59:38.101000-05:00
1699552776669,1699552776669,{},25.75,2023-11-09 12:59:36.669000-05:00
1699552775093,1699552775093,{},25.5,2023-11-09 12:59:35.093000-05:00
1699552773710,1699552773710,{},25.5,2023-11-09 12:59:33.710000-05:00
1699552772445,1699552772445,{},25.75,2023-11-09 12:59:32.445000-05:00
1699552770631,1699552770631,{},25.75,2023-11-09 12:59:30.631000-05:00
1699552769251,1699552769251,{},25.75,2023-11-09 12:59:29.251000-05:00
1699552768004,1699552768004,{},26.0,2023-11-09 12:59:28.004000-05:00
1699552766082,1699552766082,{},25.75,2023-11-09 12:59:26.082000-05:00
1699552764578,1699552764578,{},25.25,2023-11-09 12:59:24.578000-05:00
1699552763069,1699552763069,{},25.25,2023-11-09 12:59:23.069000-05:00
1699552761617,1699552761617,{},25.75,2023-11-09 12:59:21.617000-05:00
1699552760138,1699552760138,{},25.75,2023-11-09 12:59:20.138000-05:00
1699552758609,1699552758609,{},25.5,2023-11-09 12:59:18.609000-05:00
1699552757091,1699552757091,{},25.75,2023-11-09 12:59:17.091000-05:00
1699552755559,1699552755559,{},25.75,2023-11-09 12:59:15.559000-05:00
1699552754060,1699552754060,{},25.5,2023-11-09 12:59:14.060000-05:00
1699552752650,1699552752650,{},26.0,2023-11-09 12:59:12.650000-05:00
1699552751060,1699552751060,{},25.5,2023-11-09 12:59:11.060000-05:00
1699552749597,1699552749597,{},25.5,2023-11-09 12:59:09.597000-05:00
1699552748153,1699552748153,{},25.5,2023-11-09 12:59:08.153000-05:00
1699552746548,1699552746548,{},25.75,2023-11-09 12:59:06.548000-05:00
1699552745059,1699552745059,{},25.25,2023-11-09 12:59:05.059000-05:00
1699552743533,1699552743533,{},26.0,2023-11-09 12:59:03.533000-05:00
1699552742015,1699552742015,{},25.75,2023-11-09 12:59:02.015000-05:00
1699552740562,1699552740562,{},25.75,2023-11-09 12:59:00.562000-05:00
1699552739026,1699552739026,{},25.25,2023-11-09 12:58:59.026000-05:00
1699552738328,1699552738328,{},25.75,2023-11-09 12:58:58.328000-05:00
1699552736008,1699552736008,{},25.75,2023-11-09 12:58:56.008000-05:00
1699552734823,1699552734823,{},26.0,2023-11-09 12:58:54.823000-05:00
1699552733343,1699552733343,{},25.75,2023-11-09 12:58:53.343000-05:00
1699552731574,1699552731574,{},26.0,2023-11-09 12:58:51.574000-05:00
1699552730003,1699552730003,{},25.25,2023-11-09 12:58:50.003000-05:00
1699552728635,1699552728635,{},25.5,2023-11-09 12:58:48.635000-05:00
1699552727046,1699552727046,{},26.0,2023-11-09 12:58:47.046000-05:00
1699552725518,1699552725518,{},26.0,2023-11-09 12:58:45.518000-05:00
1699552723968,1699552723968,{},25.75,2023-11-09 12:58:43.968000-05:00
1699552722473,1699552722473,{},26.0,2023-11-09 12:58:42.473000-05:00
1699552720983,1699552720983,{},25.75,2023-11-09 12:58:40.983000-05:00
1699552719464,1699552719464,{},25.75,2023-11-09 12:58:39.464000-05:00
1699552718001,1699552718001,{},26.0,2023-11-09 12:58:38.001000-05:00
1699552716482,1699552716482,{},25.75,2023-11-09 12:58:36.482000-05:00
1699552715750,1699552715750,{},25.5,2023-11-09 12:58:35.750000-05:00
1699552713914,1699552713914,{},25.25,2023-11-09 12:58:33.914000-05:00
1699552711964,1699552711964,{},26.0,2023-11-09 12:58:31.964000-05:00
1699552710455,1699552710455,{},25.25,2023-11-09 12:58:30.455000-05:00
1699552709020,1699552709020,{},26.0,2023-11-09 12:58:29.020000-05:00
1699552707470,1699552707470,{},26.0,2023-11-09 12:58:27.470000-05:00
1699552705984,1699552705984,{},25.5,2023-11-09 12:58:25.984000-05:00
1699552704468,1699552704468,{},25.0,2023-11-09 12:58:24.468000-05:00
1699552702934,1699552702934,{},25.75,2023-11-09 12:58:22.934000-05:00
1699552701438,1699552701438,{},26.0,2023-11-09 12:58:21.438000-05:00
1699552699945,1699552699945,{},25.75,2023-11-09 12:58:19.945000-05:00
1699552698517,1699552698517,{},26.25,2023-11-09 12:58:18.517000-05:00
1699552696950,1699552696950,{},26.0,2023-11-09 12:58:16.950000-05:00
1699552695508,1699552695508,{},25.75,2023-11-09 12:58:15.508000-05:00
1699552693949,1699552693949,{},26.25,2023-11-09 12:58:13.949000-05:00
1699552692459,1699552692459,{},25.5,2023-11-09 12:58:12.459000-05:00
1699552690916,1699552690916,{},26.25,2023-11-09 12:58:10.916000-05:00
1699552689421,1699552689421,{},26.25,2023-11-09 12:58:09.421000-05:00
1699552687919,1699552687919,{},25.75,2023-11-09 12:58:07.919000-05:00
1699552686439,1699552686439,{},26.5,2023-11-09 12:58:06.439000-05:00
1699552684930,1699552684930,{},26.0,2023-11-09 12:58:04.930000-05:00
1699552683386,1699552683386,{},26.0,2023-11-09 12:58:03.386000-05:00
1699552681906,1699552681906,{},26.0,2023-11-09 12:58:01.906000-05:00
1699552680441,1699552680441,{},26.0,2023-11-09 12:58:00.441000-05:00
1699552678872,1699552678872,{},26.0,2023-11-09 12:57:58.872000-05:00
1699552677394,1699552677394,{},26.25,2023-11-09 12:57:57.394000-05:00
1699552675885,1699552675885,{},25.75,2023-11-09 12:57:55.885000-05:00
1699552674357,1699552674357,{},26.5,2023-11-09 12:57:54.357000-05:00
1699552672894,1699552672894,{},26.0,2023-11-09 12:57:52.894000-05:00
1699552671349,1699552671349,{},26.25,2023-11-09 12:57:51.349000-05:00
1699552669900,1699552669900,{},25.75,2023-11-09 12:57:49.900000-05:00
1699552668407,1699552668407,{},26.0,2023-11-09 12:57:48.407000-05:00
1699552666837,1699552666837,{},26.25,2023-11-09 12:57:46.837000-05:00
1699552665352,1699552665352,{},26.25,2023-11-09 12:57:45.352000-05:00
1699552663846,1699552663846,{},26.25,2023-11-09 12:57:43.846000-05:00
1699552662367,1699552662367,{},26.0,2023-11-09 12:57:42.367000-05:00
1699552660837,1699552660837,{},26.5,2023-11-09 12:57:40.837000-05:00
1699552659325,1699552659325,{},26.25,2023-11-09 12:57:39.325000-05:00
1699552657834,1699552657834,{},26.5,2023-11-09 12:57:37.834000-05:00
1699552656357,1699552656357,{},26.5,2023-11-09 12:57:36.357000-05:00
1699552654809,1699552654809,{},26.5,2023-11-09 12:57:34.809000-05:00
1699552653303,1699552653303,{},26.25,2023-11-09 12:57:33.303000-05:00
1699552651802,1699552651802,{},26.25,2023-11-09 12:57:31.802000-05:00
1699552650295,1699552650295,{},26.5,2023-11-09 12:57:30.295000-05:00
1699552648817,1699552648817,{},26.5,2023-11-09 12:57:28.817000-05:00
1699552647288,1699552647288,{},26.25,2023-11-09 12:57:27.288000-05:00
1699552645789,1699552645789,{},26.25,2023-11-09 12:57:25.789000-05:00
1699552644299,1699552644299,{},26.75,2023-11-09 12:57:24.299000-05:00
1699552642867,1699552642867,{},26.25,2023-11-09 12:57:22.867000-05:00
1699552641310,1699552641310,{},26.5,2023-11-09 12:57:21.310000-05:00
1699552639781,1699552639781,{},26.5,2023-11-09 12:57:19.781000-05:00
1699552638268,1699552638268,{},26.75,2023-11-09 12:57:18.268000-05:00
1699552636758,1699552636758,{},26.75,2023-11-09 12:57:16.758000-05:00
1699552635269,1699552635269,{},26.75,2023-11-09 12:57:15.269000-05:00
1699552633818,1699552633818,{},26.75,2023-11-09 12:57:13.818000-05:00
1699552632320,1699552632320,{},26.5,2023-11-09 12:57:12.320000-05:00
1699552630802,1699552630802,{},26.25,2023-11-09 12:57:10.802000-05:00
1699552629252,1699552629252,{},26.75,2023-11-09 12:57:09.252000-05:00
1699552627733,1699552627733,{},25.75,2023-11-09 12:57:07.733000-05:00
1699552626234,1699552626234,{},26.5,2023-11-09 12:57:06.234000-05:00
1699552624747,1699552624747,{},26.5,2023-11-09 12:57:04.747000-05:00
1699552623221,1699552623221,{},26.75,2023-11-09 12:57:03.221000-05:00
1699552621736,1699552621736,{},26.5,2023-11-09 12:57:01.736000-05:00
1699552620269,1699552620269,{},26.5,2023-11-09 12:57:00.269000-05:00
1699552618759,1699552618759,{},26.75,2023-11-09 12:56:58.759000-05:00
1699552617213,1699552617213,{},26.75,2023-11-09 12:56:57.213000-05:00
1699552615748,1699552615748,{},27.0,2023-11-09 12:56:55.748000-05:00
1699552614207,1699552614207,{},27.0,2023-11-09 12:56:54.207000-05:00
1699552612743,1699552612743,{},26.25,2023-11-09 12:56:52.743000-05:00
1699552611210,1699552611210,{},26.75,2023-11-09 12:56:51.210000-05:00
1699552609761,1699552609761,{},26.5,2023-11-09 12:56:49.761000-05:00
1699552608202,1699552608202,{},26.75,2023-11-09 12:56:48.202000-05:00
1699552606711,1699552606711,{},26.5,2023-11-09 12:56:46.711000-05:00
1699552605192,1699552605192,{},26.5,2023-11-09 12:56:45.192000-05:00
1699552603685,1699552603685,{},26.75,2023-11-09 12:56:43.685000-05:00
1699552602205,1699552602205,{},27.0,2023-11-09 12:56:42.205000-05:00
1699552600686,1699552600686,{},26.75,2023-11-09 12:56:40.686000-05:00
1699552599207,1699552599207,{},27.0,2023-11-09 12:56:39.207000-05:00
1699552597730,1699552597730,{},26.75,2023-11-09 12:56:37.730000-05:00
1699552596178,1699552596178,{},27.0,2023-11-09 12:56:36.178000-05:00
1699552594759,1699552594759,{},26.75,2023-11-09 12:56:34.759000-05:00
1699552593202,1699552593202,{},27.0,2023-11-09 12:56:33.202000-05:00
1699552591658,1699552591658,{},27.25,2023-11-09 12:56:31.658000-05:00
1699552590154,1699552590154,{},26.5,2023-11-09 12:56:30.154000-05:00
1699552588642,1699552588642,{},26.75,2023-11-09 12:56:28.642000-05:00
1699552587143,1699552587143,{},27.0,2023-11-09 12:56:27.143000-05:00
1699552585657,1699552585657,{},26.75,2023-11-09 12:56:25.657000-05:00
1699552584188,1699552584188,{},27.25,2023-11-09 12:56:24.188000-05:00
1699552582634,1699552582634,{},27.25,2023-11-09 12:56:22.634000-05:00
1699552581155,1699552581155,{},26.5,2023-11-09 12:56:21.155000-05:00
1699552579642,1699552579642,{},26.5,2023-11-09 12:56:19.642000-05:00
1699552578113,1699552578113,{},27.0,2023-11-09 12:56:18.113000-05:00
1699552576614,1699552576614,{},27.0,2023-11-09 12:56:16.614000-05:00
1699552575132,1699552575132,{},27.0,2023-11-09 12:56:15.132000-05:00
1699552573649,1699552573649,{},27.5,2023-11-09 12:56:13.649000-05:00
1699552572098,1699552572098,{},27.25,2023-11-09 12:56:12.098000-05:00
1699552570603,1699552570603,{},27.0,2023-11-09 12:56:10.603000-05:00
1699552569097,1699552569097,{},26.75,2023-11-09 12:56:09.097000-05:00
1699552567609,1699552567609,{},27.25,2023-11-09 12:56:07.609000-05:00
1699552566088,1699552566088,{},27.0,2023-11-09 12:56:06.088000-05:00
1699552564583,1699552564583,{},27.0,2023-11-09 12:56:04.583000-05:00
1699552563095,1699552563095,{},27.0,2023-11-09 12:56:03.095000-05:00
1699552561578,1699552561578,{},26.75,2023-11-09 12:56:01.578000-05:00
1699552560132,1699552560132,{},27.0,2023-11-09 12:56:00.132000-05:00
1699552558621,1699552558621,{},27.5,2023-11-09 12:55:58.621000-05:00
1699552557157,1699552557157,{},27.0,2023-11-09 12:55:57.157000-05:00
1699552555587,1699552555587,{},27.25,2023-11-09 12:55:55.587000-05:00
1699552554062,1699552554062,{},27.5,2023-11-09 12:55:54.062000-05:00
1699552552582,1699552552582,{},27.5,2023-11-09 12:55:52.582000-05:00
1699552551053,1699552551053,{},27.25,2023-11-09 12:55:51.053000-05:00
1699552549561,1699552549561,{},27.5,2023-11-09 12:55:49.561000-05:00
1699552548047,1699552548047,{},27.5,2023-11-09 12:55:48.047000-05:00
1699552546582,1699552546582,{},27.5,2023-11-09 12:55:46.582000-05:00
1699552545069,1699552545069,{},27.5,2023-11-09 12:55:45.069000-05:00
1699552543536,1699552543536,{},27.5,2023-11-09 12:55:43.536000-05:00
1699552542039,1699552542039,{},27.0,2023-11-09 12:55:42.039000-05:00
1699552540569,1699552540569,{},27.5,2023-11-09 12:55:40.569000-05:00
1699552539039,1699552539039,{},27.5,2023-11-09 12:55:39.039000-05:00
1699552537603,1699552537603,{},27.5,2023-11-09 12:55:37.603000-05:00
1699552536105,1699552536105,{},27.5,2023-11-09 12:55:36.105000-05:00
1699552534537,1699552534537,{},27.75,2023-11-09 12:55:34.537000-05:00
1699552531314,1699552531314,{},27.5,2023-11-09 12:55:31.314000-05:00
1699552529825,1699552529825,{},27.75,2023-11-09 12:55:29.825000-05:00
1699552528335,1699552528335,{},27.25,2023-11-09 12:55:28.335000-05:00
1699552526827,1699552526827,{},28.25,2023-11-09 12:55:26.827000-05:00
1699552525369,1699552525369,{},27.25,2023-11-09 12:55:25.369000-05:00
1699552523814,1699552523814,{},27.25,2023-11-09 12:55:23.814000-05:00
1699552522312,1699552522312,{},27.5,2023-11-09 12:55:22.312000-05:00
1699552520811,1699552520811,{},27.75,2023-11-09 12:55:20.811000-05:00
1699552519310,1699552519310,{},27.75,2023-11-09 12:55:19.310000-05:00
1699552517812,1699552517812,{},27.25,2023-11-09 12:55:17.812000-05:00
1699552516287,1699552516287,{},27.5,2023-11-09 12:55:16.287000-05:00
1699552514781,1699552514781,{},27.5,2023-11-09 12:55:14.781000-05:00
1699552513277,1699552513277,{},28.0,2023-11-09 12:55:13.277000-05:00
1699552511776,1699552511776,{},27.75,2023-11-09 12:55:11.776000-05:00
